name,likes,rating,review,given_reviews,pictures,local_guide,relevance_score,relevance_score_normalized,language,review_translated
Caballo L,0,1.0,"intento de reintegro de vuelo cancelado. me cancelaron el vuelo 24 horas antes, comunicarse con la aerolíneas fue casi imposible, cuando nos comunicamos ofrecían reprogramar el vuelo (cosa imposible por razones laborales) o el reintegro. elegimos el reintegro, el cual se demoraría supuestamente noas de un mes. pasado más de un mes sin reintegro nos comunicamos (con las dificultades lamentablemente normales) y nos dijeron que la devolución estaba retenida por el banco por el que abonamos por lo que debíamos hacer la solicitud nosotros ante el banco (cosa que aún no realice por que abonamos a través de una billetera virtual). igualmente, por lo que veo en el comprobante que me enviaron para reclamar ante el banco, el monto de la devolución no se acerca en nada al valor actual del pasaje, es decir retuvieron más de un mes el reintegro al valor original, soy de argentina y la inflación es muy alta, es decir si cobro el reintegro de ninguna manera podré comprar el mismo pasaje para volar en la actualidad. no es el primer vuelo que me cancelan es prácticamente normal que lo hagan y nunca ofrecen el transporte por otro medio ni la compensación por demoras, hoteles, comidas, etc como ordena la ley, por lo que ya cansado decidí enviar está opinión. espero que con el nuevo gobierno estás ""avivadas"" se terminen y los prestadores empiecen a tener mayores penalizaciones por no cumplir su servicio o resarcir las complicaciones causadas por su servicio deficiente. ",0,0,0,0.0,0.0,es,"intento de reintegro de vuelo cancelado. me cancelaron el vuelo 24 horas antes, comunicarse con la aerolíneas fue casi imposible, cuando nos comunicamos ofrecían reprogramar el vuelo (cosa imposible por razones laborales) o el reintegro. elegimos el reintegro, el cual se demoraría supuestamente noas de un mes. pasado más de un mes sin reintegro nos comunicamos (con las dificultades lamentablemente normales) y nos dijeron que la devolución estaba retenida por el banco por el que abonamos por lo que debíamos hacer la solicitud nosotros ante el banco (cosa que aún no realice por que abonamos a través de una billetera virtual). igualmente, por lo que veo en el comprobante que me enviaron para reclamar ante el banco, el monto de la devolución no se acerca en nada al valor actual del pasaje, es decir retuvieron más de un mes el reintegro al valor original, soy de argentina y la inflación es muy alta, es decir si cobro el reintegro de ninguna manera podré comprar el mismo pasaje para volar en la actualidad. no es el primer vuelo que me cancelan es prácticamente normal que lo hagan y nunca ofrecen el transporte por otro medio ni la compensación por demoras, hoteles, comidas, etc como ordena la ley, por lo que ya cansado decidí enviar está opinión. espero que con el nuevo gobierno estás ""avivadas"" se terminen y los prestadores empiecen a tener mayores penalizaciones por no cumplir su servicio o resarcir las complicaciones causadas por su servicio deficiente. "
CalireArt / Cali Staub,0,1.0,". hice dos viajes con flybondi. tuve dos experiencias muy malas. ya no usaré esta empresa.

viaje de regreso a sao paulo. cambiaron el horario de vuelo muchas veces lo que causó mucha confusión. a la vuelta nos pusieron en un vuelo de las 2:00 a.m. del mismo día de nuestro vuelo original y la verdad no nos dimos cuenta que era un día anterior porque eran las 2:00 a.m. resultado: cuando fuimos a registrarnos, no pudimos volar y nos quedamos atrapados en sao paulo. tuvimos que comprar boletos caros para regresar a buenos aires y flybondi no quiso reembolsarnos ni darnos un bono para otro viaje.

segunda mala experiencia: vuelo a mendoza. en el camino todo salió bien. a la vuelta, en el aeropuerto el personal nos obligó a pagar una multa por el equipaje de mano que habíamos utilizado a la ida y que tenía el peso autorizado. esta multa se ha impuesto a muchas otras personas. nunca recibimos una factura. es muy probable que el personal se quedara con este dinero. el personal fue agresivo y grosero. nos trataron mal y nos dijeron que sin pagar no podemos viajar entonces muchos pagamos.

nos queda un sentimiento de profunda amargura. esta empresa vende vuelos baratos y luego cobra dinero de forma deshonesta y no trata bien a estos clientes.",7,0,0,3.5,0.006787023211619383,es,". hice dos viajes con flybondi. tuve dos experiencias muy malas. ya no usaré esta empresa.

viaje de regreso a sao paulo. cambiaron el horario de vuelo muchas veces lo que causó mucha confusión. a la vuelta nos pusieron en un vuelo de las 2:00 a.m. del mismo día de nuestro vuelo original y la verdad no nos dimos cuenta que era un día anterior porque eran las 2:00 a.m. resultado: cuando fuimos a registrarnos, no pudimos volar y nos quedamos atrapados en sao paulo. tuvimos que comprar boletos caros para regresar a buenos aires y flybondi no quiso reembolsarnos ni darnos un bono para otro viaje.

segunda mala experiencia: vuelo a mendoza. en el camino todo salió bien. a la vuelta, en el aeropuerto el personal nos obligó a pagar una multa por el equipaje de mano que habíamos utilizado a la ida y que tenía el peso autorizado. esta multa se ha impuesto a muchas otras personas. nunca recibimos una factura. es muy probable que el personal se quedara con este dinero. el personal fue agresivo y grosero. nos trataron mal y nos dijeron que sin pagar no podemos viajar entonces muchos pagamos.

nos queda un sentimiento de profunda amargura. esta empresa vende vuelos baratos y luego cobra dinero de forma deshonesta y no trata bien a estos clientes."
Cami D,0,1.0,"desastre. desastre. nos cambiaron el horario de vuelo muchas veces, ninguno salió a horario y se desdicen en todo lo que te dicen en persona y en la página. despaché una valija en perfecto estado y me la devolvieron toda abollada, me contestaron que no se hacen cargo si no tiene un tajo.",0,0,0,0.0,0.0,es,"desastre. desastre. nos cambiaron el horario de vuelo muchas veces, ninguno salió a horario y se desdicen en todo lo que te dicen en persona y en la página. despaché una valija en perfecto estado y me la devolvieron toda abollada, me contestaron que no se hacen cargo si no tiene un tajo."
Cami Pauli,0,4.0,"vale la pena- precio- calidad. realmente, precio calidad, es bueno. super recomendado para empresa lowcoast.
chequear precios con otras empresas, a veces es mas caro.",0,0,0,0.0,0.0,es,"vale la pena- precio- calidad. realmente, precio calidad, es bueno. super recomendado para empresa lowcoast.
chequear precios con otras empresas, a veces es mas caro."
Cami.,0,3.0,"buen servicio. viaje en febrero de 2019 con mi familia a corrientes. nuestra primera experiencia en vuelos low cost y la verdad, fue excelente. el vuelo de ida se demoro unos 30 min y la vuelta fue puntual. como toda aerolinea low cost, todo te lo cobran a parte pero cuando viajas así, ya sabes que es de esa manera por lo que recomiendo leer detalladamente todo al momento de realizar la compra de los pasajes.",0,0,0,0.0,0.0,es,"buen servicio. viaje en febrero de 2019 con mi familia a corrientes. nuestra primera experiencia en vuelos low cost y la verdad, fue excelente. el vuelo de ida se demoro unos 30 min y la vuelta fue puntual. como toda aerolinea low cost, todo te lo cobran a parte pero cuando viajas así, ya sabes que es de esa manera por lo que recomiendo leer detalladamente todo al momento de realizar la compra de los pasajes."
Camila Belén Q,0,1.0,"no recomendable. mi vuelo era viernes 4.30, salio 16.30, o sea un dia perdido de viaje, llego al aeropuerto, todo super bien ok.. a la vuelta, otro cambio, en vez de ezeiza, a aeroparque, ok.. salia a las 12.05, termino saliendo 12.45, y cuando llegamos a aeropaque, las maletas no las entregaba intercargo. si bien no es ""culpa de la empresa"" era la unica aerolinea que tenia problemas de carga de valijas. el resto de otros vuelos, se iban con sus valijas tranquilos. cuarenta minutos esperando.. un desastre, la escapada mas estresante . el espacio en el avion, desastre hecho para niños, o gente con piernas de 20 cm, sino no se explica. lo unico bueno es el personal, es servicio es pesimo.",0,0,0,0.0,0.0,es,"no recomendable. mi vuelo era viernes 4.30, salio 16.30, o sea un dia perdido de viaje, llego al aeropuerto, todo super bien ok.. a la vuelta, otro cambio, en vez de ezeiza, a aeroparque, ok.. salia a las 12.05, termino saliendo 12.45, y cuando llegamos a aeropaque, las maletas no las entregaba intercargo. si bien no es ""culpa de la empresa"" era la unica aerolinea que tenia problemas de carga de valijas. el resto de otros vuelos, se iban con sus valijas tranquilos. cuarenta minutos esperando.. un desastre, la escapada mas estresante . el espacio en el avion, desastre hecho para niños, o gente con piernas de 20 cm, sino no se explica. lo unico bueno es el personal, es servicio es pesimo."
Camila Dorrego,0,1.0,"experiencia fly bondi!!!. si queres gastar dinero en un pasaje, que te lo posterguen 5 veces mediante un mail, que te ofrezcan un número al que llamar al que jamás van a atenderte, en fin, que te tomen el pelo como pasajero, no lo dudes! sácate un pasaje con fly bondi! no conozco a nadie que no le haya pasado ésto (es la 2da vez que caigo, no habrá 3ra).",1,0,0,0.5,0.0009695747445170547,es,"experiencia fly bondi!!!. si queres gastar dinero en un pasaje, que te lo posterguen 5 veces mediante un mail, que te ofrezcan un número al que llamar al que jamás van a atenderte, en fin, que te tomen el pelo como pasajero, no lo dudes! sácate un pasaje con fly bondi! no conozco a nadie que no le haya pasado ésto (es la 2da vez que caigo, no habrá 3ra)."
Camila G,0,1.0,no viajes por flybondi. es preferible pagar un poco mas pero ganas tranquilidad. nos cambiaron el vuelo el mismo dia y eso hizo que perdieramos dias en el destino. tambien que no nos entreguen el auto por cambios de horarios. es la peor aerolinea con la que viaje. siempre te cambian de horario asique no planifiques nada.  ,0,0,0,0.0,0.0,es,no viajes por flybondi. es preferible pagar un poco mas pero ganas tranquilidad. nos cambiaron el vuelo el mismo dia y eso hizo que perdieramos dias en el destino. tambien que no nos entreguen el auto por cambios de horarios. es la peor aerolinea con la que viaje. siempre te cambian de horario asique no planifiques nada.  
Camilo Marroche,0,1.0,"empresa nefasta!!!!. empresa nefasta!!!!me cancelaron el vuelo en horas antes del embarque que realizaba de bariloche a bs as.no te dan soluciones más que devolverte dinero . si se ven tentados en viajar en esta empresa por sus precios, acordaste que lo barato cuesta caro!!!",1,0,0,0.5,0.0009695747445170547,es,"empresa nefasta!!!!. empresa nefasta!!!!me cancelaron el vuelo en horas antes del embarque que realizaba de bariloche a bs as.no te dan soluciones más que devolverte dinero . si se ven tentados en viajar en esta empresa por sus precios, acordaste que lo barato cuesta caro!!!"
Camper38073904992,0,1.0,"desastroso. super informales, me cancelaron el vuelo de un día para otro, y debí reprogramarlo con la estadía paga. además el avión era un chiquero. no lo recomiendo y no vuelvo a contratarlo",0,0,0,0.0,0.0,es,"desastroso. super informales, me cancelaron el vuelo de un día para otro, y debí reprogramarlo con la estadía paga. además el avión era un chiquero. no lo recomiendo y no vuelvo a contratarlo"
Campo V,0,1.0,"una basura, pésimo se cag@n en todo y cancelan los vuelos dejándote tirado sin opciones. pésimo es mucho ponerle como calificación!! son unos delincuentes no deberían poder operar. te cancelan los vuelos y jodete!! quedas tirado en cualquier lado. te reprograman para dentro de 4 días!! una basura de aerolínea, jamás voy a volver a viajar con estos estafadores.",0,0,0,0.0,0.0,es,"una basura, pésimo se cag@n en todo y cancelan los vuelos dejándote tirado sin opciones. pésimo es mucho ponerle como calificación!! son unos delincuentes no deberían poder operar. te cancelan los vuelos y jodete!! quedas tirado en cualquier lado. te reprograman para dentro de 4 días!! una basura de aerolínea, jamás voy a volver a viajar con estos estafadores."
Candela,1,1.0,". te cancelan los vuelos con horas de anticipación y no te dan ninguna solución. al final, la plata que te ahorras en el vuelo ""low cost"" se te va más del doble en complicaciones por la desconsideración de estos inoperantes.",3,0,0,1.8,0.003490469080261397,es,". te cancelan los vuelos con horas de anticipación y no te dan ninguna solución. al final, la plata que te ahorras en el vuelo ""low cost"" se te va más del doble en complicaciones por la desconsideración de estos inoperantes."
Candela Canterino,0,1.0,". háganse un favor y no pierdan tiempo ni plata
me re programaron el vuelo 2 veces y un día antes lo cancelaron.  por “problemas operativos” , claramente no completaron el vuelo y no quieren perder plata , pero como juegan  con mi tiempo  es increíble
llame para solucionar el problema no te atienden. entonces  perdí la plata de la reserva de la estadía y el auto que íbamos a alquilar . un desastre",6,0,0,3.0,0.005817448467102328,es,". háganse un favor y no pierdan tiempo ni plata
me re programaron el vuelo 2 veces y un día antes lo cancelaron.  por “problemas operativos” , claramente no completaron el vuelo y no quieren perder plata , pero como juegan  con mi tiempo  es increíble
llame para solucionar el problema no te atienden. entonces  perdí la plata de la reserva de la estadía y el auto que íbamos a alquilar . un desastre"
Candela Massa,1,5.0,". muy buena experiencia con la aerolínea, no tuvimos ningún inconveniente con los pasajes ni con el equipaje, el trato es más que bueno",16,58,1,9.09,0.017626868855320055,es,". muy buena experiencia con la aerolínea, no tuvimos ningún inconveniente con los pasajes ni con el equipaje, el trato es más que bueno"
