name,rating,relevance_score,review
Bertrand B,1.0,0.0,último vuelo día cancelado reembolso nocturno hotel gesto comercialvol annulé pa premio cargo nuit dhotel perdue à buen aire vuelo cancelado apoyo noche hotel perdido buen aire nuestro vuelo flybondi iguazu cancelado debido desglose técnico último vuelo díainmediatamente notar hotel correo electrónico agencia hotelopia hotelado pedir él gesto comercial caso mayor fuerzani hotel hotelopia responder poder tomar vuelo día siguiente directamente hotel explicar él directamente decir consultar agencia reserva hotelbedcom mientras animar tomar cuarto día deliberadamenteno entender solicitud yo pusar contacto hotelbed francia decir depender decidir contactar hotel querer saber acción flybondi querer reembolsar yo noche hotel hacer gesto comercial contentar disculpar él perder noche ninguno gesto comercial
sara q,1.0,0.0,pesadilla inolvidable vuelo salir 2045 bariloche avisar reprogramar 22h facturar 20h avisar 2h tarde 4 mañana ir salir dar valer cena compensación dar 4 avión salir finalmente bariloche 045hh destino aeroparque 2h tarde llegar ezeiza problema climatología decir paciencia poder bajar avión calcular dos hora ver si suerte sólo llevar 8 retraso aeropuerto encerrado avión medio pista rayo caer lado experiencia inolvidable contar bajar meter maleta prisa
Silvana S,1.0,0.0,pésimo servicio llegar aeroparque orda joven parado celular chica mal arreglar cabello aspecto acuerdo caigar simpático dar menos instrucción antojo voz mando ahí bien repente llegar simpatizado dar nuevo orden prohibición check in hecho igual mandar hacer cola cambiar ubicación experiencia 3 vez 20 min mostrador decir q q objetar puesto sólo sonreído emitir sonido grupo jovencito cotorrear reír él entedende si reír fiesta noche anterior cara perplejo enojo llegar hartar cada uno orden distinto medida avanzar cola check innecesario hecho bochorno enojo señor mal servicio ver
Horacio C,1.0,0.0,flybondi nunca más tener pasaje vuelo fo5103 secuencia primero cambiar aeropuerto aeroparque ezeiza luego postergar vuelo 1810 jueves 73 220 a they 83 finalmente dos hora después cancelar él historia termino sacar vuelo aerolineo ultimo experiencia flybondi recomendable
pulcinotv,1.0,0.0,vuelo cancelado empresa eliminar ¡ no elijar empresaperder tiempo dinero reprogramar vuelo luego después 5 hora eliminar totalmente decir reembolsar 200 euro 24 hora pero tabie hotel día perdido 2 persona ¿ qué valor empresa volar docena empresa año tal experiencia tener cuidado flybondi maldì pd gracia ofrecer sándwich
flaviofoglietta,1.0,0.0,4 vuelo 4 problemasvuelo 4 vez flybondi suceder él cancelar 2 vuelo opción temprano después 3 día reembolso hotel supuesto opción él anticipar 1 vuelo 4 hora noche anterior vuelo notar sólo noche finalmente casi 3 hora tarde 1 vuelo retrasadosupongo volar flybondi ruleta ruso inverso
Coastal59248653795,1.0,0.0,ladronespeor aerolíneano dejar engañar precioarruinarás vacacionesla peor experiencia historiacarbe vuelo 8 a they 10 pmperdí día hoteltuve pagar hotel adicional junto aeropuertoen camino regreso retraso 5 hora así llegar casa 4 mañanadesastre asumir responsabilidadnunca máspoder ahorrar dinero arruinar vacaciones
Tom P,1.0,0.0,ladronesllegó aeropuerto dado correo electrónico confirmación jorge newbery registrar él decir cambiar aeropuerto ezeizo molestar enviar yo correo electrónico antemano decir yo esopor perder vuelome pusar contacto reembolso decir poder haber pasar 48 hora vuelo luego dejar responder yo ladrón absolutosnunca usar empresa
Miguel G,1.0,0.0,el peor aerolínea argentino comprar toso aeropuerto mover vuelo 8 hora cambiar aeropuerto momento hacer checkin ir perder conexión verdadero basura h nadie reclamar él
karen k,1.0,0.0,mantener alejado flybondiesta segundo vez esposo perder vuelo flybondi debido incompetencia situación abordaje confusasla primero vez llegar aeropuerto 1 pm vuelo 4 pm encontrar vuelo vuelo despegar 4 amel boleto declarar tiempo vuelo 4 4 a they 4 pm sólo 4 ¿ qué aerolínea volar 4 amentir reloj militar menudo usar argentino incluido tiempo militar ninguno vuelo cualquiera aerolínea sentidonunco intentar volar nuevamente excepto cupón primero vuelo perdimosel segundo vuelo perder decir puerta 29 embarque ocurrir puerta 26 puerta 29 tablero vuelo decir calafate ir figurar aerolíneaa menudo boleto vuelo compañía abordar avión compañía mismo destino vez aerolínea compartir vuelo parecer extrañospero resultar flybondi cambiar puerta último minuto puerta 26 aeropuerto increíblemente lleno poder escuchar ninguno anuncio escritorio justo frente nosotroscuar dar cuenta error correr puerta 26 poco distancia tablero todavía mostrar abordaje finalno dejar abordar avión decir puerta cerradase suponer vuelo ir partir 635 punto 605afirmaron anunciado nombre varios vecesnunca escuchar nombre llamadoscuando volvimo registrar recoger bolsa soloshaber varios persona allí perdido vuelo mismo razónahora ciento dólar crédito flybondi nunca poder usary xtra 8 hora sentado trasero aeropuerto esperar vuelo posterior compañíahazte favor pagar dinero extra volar argentino aerolinea
nestor l,5.0,0.0,todo 10 punto definitivamentela libertad volar el vuelo impecable tripulación excelente solamente mancha afecto desarrollo vuelo gracia flybondi
Shelagh S,5.0,0.0,aerolínea flynondi subarroladano crear todo revisionessi hecho perdido ganga2 volar aeropuerto iguazú argentino buen airesflight tiempo personal aerolínea servicial amabletir seguir regla tarifa simple ver pagar incluso equipaje adicional elección asiento aún barato aerolínea basi seguir bien regla tú obtener paga indicar ninguno lado cosa aerolínea bajo costo5 estrella parte
Javier S,1.0,0.0,fly bondi nunca más comprar pasaje noviembre viajar febrero avisar 3 pequeño cambio horario aeropuerto semana viajar postergar vuelo 4 día reservado comprar vuelo más caro compañía hacer cargo diferencia
Maren Eikill Sæther,1.0,0.0,vuelo retrasadossin ninguno explicación advertencia vuelo retrasar 10 horasel personal decir nadie cuánto tiempo esperar proporcionar ninguno compensación
David B,2.0,0.0,cuidadoso volar airbondi si entender españolpar pasajero inglés sólo pensar dos vez pasar proceso reserva sitio webno traducción ingléscuando usar google apple traducir perder información ingresado regresar españolsi éxito hacer reserva pagar embarque preferidoel proceso embarque cada vuelo adhoc grupo 1 último cada vezla mayoría empleado hablar inglés pregunta quedar respuesta dado correo electrónico sólo español 40 año vuelo flybondi cambiar aeropuerto ir volar buen airesno reservar aep aeropuerto doméstico 7 día vuelo cambiar eze internacionalnunca revesar correo electrónico español 5 mm milla aéreo mil viaje ninguno aerolínea cambiar aeropuertoesta aerolínea valer poco dólar ahorrado
Catalina Luján B,1.0,0.0,el peor experiencia vida peor experiencia vida 10 hora aeropuerto nadie dar cara esconder pasajero viajo 3 niño inhumano 10 hora respuesta llegar mails avisar seguir reprogramar vergüenza denunciar él
Anabela B,1.0,0.0,desastroso barato salir caro absolutamente recomer menos si vuelo conexión reprogramar cancelar aviso debido antelación
TriciG,1.0,0.0,el peor aerolínea low cost cometer error leer opinión servicio flybondi barato salir caro cancelar vuelo último momento comprar último momento nuevo ticket aerolínea argentino carísimo nunca uso servicio empresa creer hacer reintegro cancelación
Ernesto D,1.0,0.0,uno desastre flybondy peor experiencia vuelo vida cumplir horario fecha importar pasajero mínimonunco más
Tiago C,1.0,0.0,¡ no confiablecar fecha vuelo 3 día despuésno proporcionar ninguno asistenciatuve comprar vuelo poder esperar 3 día
Andres T,1.0,0.0,servicio bordo malo 0 confiar información vueloel primero problema seguro tiempo vuelo enviar diferente vez tiempoincluso información web precisatener ir mucho hora perder él vuelo luego avión peor servicio bordo tenidopar contratar persona fallar curso poder pagar él menos dinero nunca volver volar él
Sara M,1.0,0.0,si gustar ser estresado vuelo continúepuedo decir flybondi aerolínea desorganizado jamás vistoante primero vuelo obtener información vuelo retrasar albout 3 hora suerte vinimo aeropuerto verdad sólo cierto confusión número vuelo doble mismo número vuelo 17y 20 ahora hacer check in segundo vuelo punto llegado diferente reserva pasar embarque mismo ciudad diferente aeropuerto tal vez problema alguien 2horo transferencia ahora saber poder llegar tiempomejor evitar frustración elegir diferente aerolínea
Sole O,1.0,0.0,horrible pena existir calificación peor aerolinea cuarto cancelar vuelo regreso hora volar encima imposible comunicar él re agendar claro primero ofrecer reintegro dinero saber bien imposible pagar aerolinea peor aun cantidad persona dejar varado andar conseguir en aep decis cancelo flybondi sorprender libertad volar libertad cancelar derir y o ah pasar suerte felicitar mirar cantidad desconforme mínimo empatia a el final volver aerolínea
Martin,1.0,0.0,estafa absoluto estafa tú cambiar vuelo cancelar dar opción nadie aeropuerto atender tener reservado así que comprar pasaje ultimo momento doble precio aerolineo nunca más
ale g,1.0,0.0,cancelación vuelo cancelación vuelo saber motivo impresentable cualquiera adjetivo negativo quedar corto lástimo sancionar tanto informalidad
Hernan V,1.0,0.0,no low cost estafa reservar vuelo 8 persona vuelo diferente compañía fin semana largo carnaval previo vuelo modificación horario considerable vuelo 3 cambio horario mismo vuelo coronar estafa vuelo vuelta cancelado uno hora partir forma comunicar él reprogramar adicionalmente crear nuevo vuelo mismo horario lugar disponible precio vuelo ultimo hora más allá categoría low cost ofrecer peor servicio experimente vida viajar mundo incontable compañía aéreo valer pena cualquiera ahorro poder generar intención contratar él
Maximiliano B,1.0,0.0,si gustar turismo aventura voler deber ser slogan empresa barato pagar caro🤷 ‍ absolutamente lamentable estáque primero último experiencia vuelo empresa totalmente impresentable momento cumplir responsabilidadeslo unico ir rescatar atención tripulación bordo deber poner cara mejor predisposición amabilidad innumerable cantidad falta parte empresa increíblemente estresante alguien programar vacaciones cantidad modificación sufrir vuelo fecha original caso vuelo ida fo 5500 hacia comodoro rivadavia sufrir cambio día vuelo cambio aeropuerto poder programar absolutamente condición vuelo vuelta fo5501 aún lamentablecarbe 2 vez fecha salida inclusive cambiar 12 hs mismo tercero vez horario salida ingresar sala embarque infir mando vuelo ida hacer parada técnico 20 minuto pto madryn carga combustible arbitrario desagradable momento embarque pedir 2 3 pasajero renunciar vuelo ser acomodado posterior salir 2 12 hora tarde destino ezeizasupuestamente falta chaleco salvavidas inconveniente totalmente ajeno pasajero abonar servicio obtener respuesta dicho pedido parte pasajero alguno modo manera amenazante comunicar ir ser elegir azary así hacer resumen vuelo deber salir 18 hstermino salir aproximadamente 1830 hsy vez llegar hora estipular 2015arribó aeroparque 2130hsfalta respeto total jugar dinero tiempo confianza gente
Maria Laura B,1.0,0.0,vuelo cancelado opción viable vuelta reembolso inmediato vuelo vuelta cancelado reprogramar semana después volver micro elegir reembolso pasaje vuelta casi mes pedido reembolso todavía devolver forma comunicar él través canal comunicación
Leticia L,1.0,0.0,pésimo experiencia azafata cambiar asiento consentimiento vez arriba avión previo aviso consentimiento cambiar asiento ser viaje familiar separar pasaje indicar asiento junto parlante avión prohibir cambio asiento ser experiencia pésimo recomer
María S,1.0,0.0,ser mal vuelo reprogramar vuelo cancelado imposible comunicar él empresa despegue retraso fecha reprogramado consecuente perjicio económico avión sucio aire despegue inhumano equipaje despachar vuelo posterior incumplimento entregar dicho equipaje cuanto tiempo formar él único rescatable vuelo si mismo tranquilo personal cordial aunque totalmente desinformado
DLR,1.0,0.0,haztar favor reserve aerolíneanunca usar servicio tampoco recomendar haztar favor reserve aerolíneano respetar plan viajecancelar vuelo explicación nuevo opcionesme hacer perder él catarata iguazue incluso pensar cancelar vuelo sólo reembolsar mitad pagar no respetar horario fijado usstedes mismolo pasajero planear viaje basado ​​en horario cambiano dramático ninguno explicación afectar planosy aunque cancelar sólo devolver mitad paguenunco usar servicio tampoco recomendar e
